content,rating
"- Nguyện cho tất cả chúng sinh được an vui hạnh phúc, hay tạo hạnh lành.
- Nguyện cho tất cả chúng sinh được thoát ly mọi đau khổ phiền não, ngưng tạo điều ác.

- Nguyện cho tất cả chúng sinh đều có tâm hoan hỷ, không oán ghét lẫn nhau.
- Nguyện cho tất cả chúng sinh đều có tâm bình đẳng, không thương người này ghét người kia.",3
"Chất lượng sản phẩm ok. Nhưng đợt này tiki  có cách xử lý quá tệ vì đơn hàng này. 
Đăt hàng 28.9, báo 11.10 giao; ok dịch mới mở của lại nên giao lâu. NHƯNG! Tới ngày 11.10 đơn hàng vẫn ở trạng thái chờ tiki xác nhận, không 1 thông báo hay email gì nói về việc giao chậm trễ. Mình để thử xem thế nào.
Tới 16.10 mình chat trên appt về đơn hàng này, lại báo gặp vấn đề bảo chờ 14-20 ngày nữa. Hủy thì không hủy được cả trên app, trên web luôn, tiền thì thanh toán trước rồi.
Gửi mail yêu cầu hủy lại bảo chờ 1 ngày, thì hôm sau đơn hàng thông báo đang chuyển hàng.
Nếu không hỏi nhiều lần không biết đơn hàng nàu sẽ đi về đâu. Đã từng k hài lòng về cách làm việc của tiki nhưng sau quay lại mà vẫn vậy. Thì xin lỗi, mãi chào và không hẹn gặp lại.",3
"Ăn tạm được, mở hộp ra nghe có mùi dầu kiểu lâu ngày, dù hạn dùng còn 3 tháng nữa.",4
Bánh gạo ăn cũng được. chưa có hương vị riêng của gạo lức. nhà bán đóng gói cẩn thận. giao hàng nhanh. Nói chung là sản phẩm được. đánh giá 4 sao.,4
"Ăn cũng đc, nhai đỡ buồn miệng khi đói",4
"nhân viên kho tiki hcm làm ăn rất mất dạy. thùng hàng bị bể vỡ, ướt thùng, thiếu lon (1 lốc có 5 lon, quấn băng trong xung quanh, có lon móp méo, các lốc khác đều bị ướt, nước thấm để lâu gây gỉ set vàng vỏ lon, vỏ thùng dán băng keo tùm lum, các lốc nước ngọt xếp ngược xuôi lung tung, mà vẫn cố tình gửi giao cho khách, giống như lụm nhặt lại các hàng bể vỡ chắp vá vô thành thùng khác để giao khách. thùng giấy pepsi ướt mềm. vết màng nilong bọc và băng keo tiki now vẫn còn nguyên xi, chứng tỏ thùng này đã bị lỗi từ trong kho chứ ko phải do bên vận chuyển, shipper làm vỡ hàng, lấy hàng. 
2 thùng quấn chung nên 2 vỏ thùng đều bị ướt, các lớp giấy ở vỏ thùng nhăn nheo tách thành nhiều lớp, bốc mùi chua hôi, 2 vỏ thùng dơ bẩn rách rưới. Hàng như vậy mà nhân viên kho cũng đóng hàng gửi khách được. Mong tiki làm việc lại với nhân viên. Mình rất bực mình.",1
"KẺ LỪA ĐẢO THÌ SẼ KHÔNG TỒN TẠI ĐƯỢC LÂU ĐÂU!!!
Nếu hết quà khuyến mãi thì gỡ hình ảnh, dừng chạy quảng cáo chứ đừng đánh lừa người tiêu dùng. Tôi mua hàng cũng vì nhìn thấy quảng cáo trên mạng xã hội, tôi thấy có quà khuyến mãi nên tôi mới đặt mua. Nếu hết quà khuyến mãi thì phải dừng chạy chương trình, tại sao tôi phải chấp nhận mua với giá cao hơn ở ngoài rất nhiều rồi phải rước bực vào người như thế này. Ở những trang thương mại điện tử khác họ sẽ có lưu ý người mua kiểm tra quà khuyến mãi ở giỏ hàng, còn ở trang tiki này thì không thấy hoặc để lưu ý ở đâu đâu làm người mua không để ý, cứ nghĩ là sẽ mặc định kèm theo quà km. Số lượng quà km có hạn???, vậy thì hết quà km phải cho dừng chương trình chứ!!! Tôi là người cũng mua hàng trên tiki nhiều lần, nhưng lần này thất vọng vô cùng. KẺ LỪA ĐẢO THÌ SẼ KHÔNG TỒN TẠI ĐƯỢC LÂU ĐÂU!!!",1
"Giao hàng nhanh. Đặt tối t6 trưa t7 có hàng rồi
Thấy có KM tặng kèm ly nhưng không thấy
Có hỏi nv giao hàng thì bảo là tách đơn sẽ nhận sau nhưng 1 tuần rồi vẫn không thấy. Chắc nv lại nhận giùm rồi
1 tuần giờ mới lên đánh giá. Nói chung cơ bản là buồn",3
"tiki làm ăn lừa đảo, đặt 2 thùng pepsi từ 13/1,  lúc giao đến vận chuyển báo 1 thùng bị bể để trả hàng, xong sau đó treo 1 đơn hàng đang vận chuyển đến tháng 5 mình gọi hỏi cũng vẫn bảo đang xử lý, bẵng đi 1 thời gian giờ mình vào kiểm tra thi thấy đơn hàng đã hoàn thành, mất toi thùng nước ngọt",1
Mình mua sữa tươi mà giao sữa chua,1
"Shipper giao chậm hơn giờ hẹn Tikinow 11 giờ. Khách xuống nhà chờ, shipper nói đến rồi nhưng chưa đến, cũng không thân thiện như các shipper trước (đã từng mua nhiều lần). Nhờ Tiki các lần sau cho shipper khác giao giúp em ạ. Em cảm ơn",2
"Chấm 1 sao vì vấn đề giao hàng QUÁ LÂU và cách đóng gói hàng QUÁ TỆ của Tiki. 
Đã tin dùng Tiki lâu nay mà lần này quá thất vọng, đặt hàng từ 13g***/09, biết là trong lúc dịch khó giao hàng, thấy ghi nhận hàng dự kiến 04/10 (3 tuần). 
Trong khi từ 15/09 TPHCM đã cho shipper hoạt động lại, mà đến 04/10 chưa giao. Liên hệ shop shop nói hàng có sẵn tại kho Tiki ở Tân Bình, sẽ sớm giao đến KH. 07/10 liên hệ shop vẫn chưa thấy giao. Đến 12/10 mới nhận được hàng (1 tháng trời!). Trong khi những đơn hàng khác tôi đặt sau ngày 15/09 là 2 ngày 3 ngày đã nhận hàng, đặt trong thời gian giãn cách đến sau giãn cách 3 tuần chưa nhận. Quá tệ.
Đã vậy nhận được gói hàng phát gớm, móp méo thôi rồi. Tiki phục vụ ngày càng tệ và mất uy tính, trong khi phí ship tăng cao hơn 2 sàn thương mại điện tử Lazada và Shopee mà Giao hàng thì Lâu, gói hàng thì Tệ.",1
"Hương thơm, vị đậm đà.",4
giao hàng bị bục hết gạo mà Tiki ko kiểm tra cũng giao đến khách. Đề nghị cho mình đổi trả,1
"Hình post bán màu hồng, lúc giao bao màu xanh, màu xanh rẻ hơn",3
"Mua gạo bao m hồng, lúc giao bao m xanh!",3
"Khi mua mình đã hỏi về việc có hàng tặng mà giao thì ko có hàng tặng.
Như vậy ko trung thực trong quảng cáo bán",2
mình mua rất nhiều hàng trên tiki và rất ít khi đánh giá nhưng nhận thùng sữa thất vọng hơn nhiều.không nói đến bao bì mờ nhạt thì date sữa quá ngắn.mình sau khi đặt đơn đã nhắn tin cho shop nhờ giao date xa shop cho đi đơn ngay mà hôm nay hsd là 14/1/22.tính ra còn hơn 1 tháng thôi.nếu bé không uống liên tục chỉ có hết hsd.,3
"ok ngon rẻ, mình đã tìm hỉu...thực chất bao bì vùa nhà sx",3
"hàng nhận được mở ra vỏ thùng rất bẩn, cũ, date ngoài vỏ thùng k còn, chả hiếu rách hay cố tình xé, date trên bao bì sữa cho HSD k in j, ở dưới ghi t7/20, vậy cũng khá gần k biết có phải do dập lại k ? mua deal 123k cả ship. xem chất lg thế nào phản hồi tiếp",1
Date mới bao bì hơi nhàu cũ. Vận chuyển móp quá shop ạ thấy bên vận chuyển báo hàng hư hỏng nhưng lai vẫn thấy ship tới kiểm tra thì thấy hàng bình thườg nên vẫn nhận,4
Lại gian dối Tôi đặt hàng Cà phê Trung Nguyễn logo máy bay nhưng Tiki giao logo cánh bườm số lượng 4 bịt 500gr Gian lận 35000 vnd YC Tiki cho biết ý kiến,1
shop goi hang ky nhung ko thay hsd,4
"Bao bì rách, giao hàng trễ",3
Cafe giá cao - mẫu bao bì cũ gói vuông ( ko phải gói dài ) chán,2
"Như một mớ hỗn độn. Xếp lộn xộn. 2 túi phồng 2 túi xẹp. Mình đâu cần giao hàng nhanh vậy, để rồi khi nhận sp thì một mớ lộn xộn thế này.
Chỉ muốn đổi trả hàng.",2
"Mình ăn yến mạch của dk harvest từ lâu rồi, ăn rất ngon đợt này có thùng 4,5 kg mk mua luôn. Nhưng không hiểu sao quy cách đóng gói ko chắc chắn khiến 1 bịch bị thủng rơi vãi ra thùng, mk đóng góp các bạn đóng gói nên chắc chắn hơn phòng th như mk. Chỉ có 1 bịch rách ra thôi nên vẫn ăn đc, chú ý lần sau các bạn nhé",4
Chất lượng năm sau,4
"Bún có vẻ ngon, hơi dai, ăn kèm nc mắm ổn. Ăn hết rồi k biết lấy gì mà chụp hình.
Dùng ăn cutting cho ai tập gym cũng dc",4
"Tiki giao hàng nhanh, cẩn thận.
Tuy nhiên bản thân túi cà phê này thì Trung Nguyên làm tệ quá. Túi méo mó oặt oẹo, mở ra phải đổ vào hộp khác chứ để trong bịch này nhìn hết muốn dùng. Khuyến cáo không nên mua làm quà vì sẽ xấu lắm.",3
"Đây là sản phẩm mình vừa nhận được , cũng chẳng biết nói thế nào , đổi đi đổi lại thì mất thời gian . Đăng hình ảnh lên đây để cho Tiki biết mà cải thiện khâu đóng sản phẩm và vận chuyển. Lỗi cũng chẳng tại ai , thôi thì thông cảm cho nhau là tốt hơn cả..",2
"1. Đặt hàng ngày 12.*** đến 23.10.2021 mới giao ( biết là giãn cách do dịch nhưng tphcm đã hoạt động từ ***)
2. Chiều 22.10.2021 lúc 17:31 phút nhân viên giao hàng mới điện thoại hỏi với nội dung: a có đơn hàng từ Tiki a có còn muốn lấy ko? Mình tl ok lấy, Nv trả lời vậy mai e giao. Mình đồng ý. Nhưng tại sao cập Nhật là giao hàng không thành công do ko liên lạc được khách hàng hay khách hàng không bắt máy j đó … 
3. Thùng nước giao bị móp 2 lon, bể nước 1 lon, ướt nguyên thùng",1
"về giáo hàng, giao tận 19h30 mặc dù đặt giao là tikinow, shipeer giao nhầm nhà, đúng nước ngọt, hạn sử dụng còn 4 tháng, được tặng kèm ly có ống hút (tùy lúc sẽ có ống hút hay không) mọi người mua hàng nếu muốn được tặng ly thì khi mua chú ý bên dưới sản phẩm, nếu có thêm phần quà khuyến mãi (gift) nó sẽ hiện cái ly, mua kèm ly, để chắc ăn thì nhớ check lại lúc thanh toán, đơn hàng phải hiện sản phẩm ly kèm thùng nước ngọt mới được, không có là không được tặng. về nước ngọt, so với coca light và coca 0 calo thì coca 10, pepsi 0calo 8,5 đánh giá bởi mình. 
về lí do cho 4 sao, nước gần hết hạn (4 tháng là hết, sản xuất tháng 10/2021), thùng còn phiên bản tết, cảm giác như hàng tồn, ly thì bên trong có 1 vết đen, không rửa được, về giao hàng lâu mặc dù đã là tikinow trong ngày, giao nhầm nhà, mua với giá 171k, khi mua nhớ áp mã nhé, ở HCM thì ship rẻ. mình mua nước ngọt, bia thì cảm thấy mua tiki là rẻ nhất mà chất lượng tốt so với các sàn thương mại khác. chúc mọi người đọc được đánh giá này mua được sản phẩm nhé.
đánh giá được viết bởi mình ngày 27/03/2022 lúc 20h28 sau khi nhận hàng lúc 19h30. đánh giá mình không viết hoa khi có dấu chấm bởi vì lười chuyển đổi viết hoa.",4
"áp các mã vào thì bằng giá ở quán thui ý, mình mê cái ly quá nên mua. mà vận chuyển làm mình thiệt quá trời, 1 lon nổ tung, đổ hết sạch nước luôn. và 6 lon bị móp nắp, suýt nổ nếu ko khui kịp. tính ra 8k/lon ý 😭",4
"Giao phiên bản cũ(mìn đặt phiên bản tết) mình trả hàng thì lấy luôn 90k xu của mình, Vì kêu trả hàng lí do chính đáng. Mã giảm giá 30k mìn xài trong đơn cũng k hoàn luôn, đợi 2 thang trời cứ kêu sẽ hoàn lại. Thông cảm đợi chút nha chị :))))",1
"*Nhanh tay đến CoupleTX sở hữu trọn bộ sưa tập FAST & FURIOUS để thật NGẦU khi vào rạp nhé 🎬🎬🎬
🔔🔔🔔*Số lượng quà tặng cực giới hạn.
*Thời gian áp dụng: *** - 31.***💥💥💥


Đ/c : AEON TÂN PHÚ - 30 Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TPHCM 🏠🏠🏠",4
"Giao hàng thế này thì thua rồi, mua gói Tiki Now mà thế này đây,",3
"Shop đóng hàng bị sốc lủng mất 1 hộp, sữa chảy ra hôi chua, mong shop lần sau đóng thùng catton, chứ sữa giao xa vậy ko ổn.",3
2 lần trước mua đóng gói kĩ ok. lần này mua 2 thùng đóng gói cực kì sơ xài chỉ lót 1 miếng giấy mỏng phía trên. hàng giao bị bể chảy ra rất ghê. thất vọng,2
Giao hàng siêu lâu. Đặt từ 09/9 mà đến 16/10 mới nhận được. Nhưng có ưu điểm date xa. Mới sản xuất THÁNG 9/2021. Mua đợt sale và có voucher nên chỉ còn 125.000/thùng. Quá rẻ (sau này hết mua được giá này nữa).,4
"Hộp đẹp, tiki vận chuyển hàng được bọc cẩn thận, hộp ko móp méo. Về chất lượng trà thì mình thấy trà có mùi thơm nhè nhẹ, ngọt nhẹ, nhưng theo cá nhân mình chưa được nước lắm, hơi nhạt, tỉ lệ búp trà ít, phần lớn là trà lá...",4
"Hình ảnh không liên quan, mục đính nhận xu, sản phẩm mẫu mã đẹp, vì làm quà tặng lên chưa biết ntn, giao hàng lâu hơn các bên trang khác.",3
"Pha trà 15' sau màu nước vẫn nhạt, mùi cũng nhạt, vị đắng rất nhạt, không có vị ngọt. Uống không có cảm giác uống trà, quá tệ so với các loại trà thông thường, và so với trà oolong khác thì không còn j để đánh giá.",1
Giao sai mẫu sting. Mình đặt mẫu hình mới nhưng giao mẫu cũ. Rất không hài lòng. Thấy shipper tội nghiệp nên mình nhận cho shipper vui chứ không hài lòng tiki giao hàng sai mẫu khách đặt.,1
sản phẩm chất lượng. một pha vận chuyển đi từ lòng đất của đơn vị giao hàng JNT hỏng móp 10 lon. ngược lại hoàn toàn so với BEST chuyển lon cafe rất tốt ngay khi ko dc bọc chống sốc bằng giấy như sting. trừ 1 sao,4
"2 thùng bị lủng,nước ngọt chạy ướt mem,kiến bu",1
"chủ quan nhận hàng ko kiểm tra. mấy lon bị bục, móp. 100% do vận chuyển quăng vứt đồ. ko thấy dc 6 lon tặng thêm. chán thực sự",1
